Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
143,6,0.24,0.28,0.23,0.26
143,8,0.24,0.21,0.23,0.26
143,7,0.24,0.19,0.23,0.22
143,9,0.17,0.19,0.23,0.21
143,1,0.12,0.19,0.16,0.21
143,2,0.04,0.15,0.09,0.13
144,4,0.39,0.41,0.51,0.54
144,0,0.36,0.38,0.38,0.52
144,3,0.31,0.38,0.38,0.52
144,5,0.27,0.32,0.32,0.52
144,6,0.23,0.3,0.32,0.39
144,7,0.23,0.27,0.32,0.37
144,9,0.23,0.27,0.32,0.34
144,8,0.23,0.27,0.28,0.33
144,1,0.17,0.27,0.28,0.25
144,2,0.08,0.22,0.2,0.21
146,4,0.32,0.27,0.34,0.33
146,3,0.27,0.24,0.28,0.33
146,0,0.25,0.24,0.26,0.33
146,1,0.17,0.18,0.15,0.31
146,9,0.17,0.16,0.15,0.31
146,7,0.16,0.16,0.14,0.31
146,5,0.13,0.15,0.14,0.31
146,6,0.13,0.15,0.14,0.26
146,8,0.12,0.15,0.13,0.15
146,2,0.03,0.15,0.08,0.12
148,4,0.36,0.24,0.19,0.28
149,0,0.3,0.18,0.41,0.33
149,4,0.29,0.18,0.41,0.32
150,4,0.4,0.32,0.38,0.41
150,0,0.33,0.32,0.3,0.37
150,3,0.32,0.32,0.3,0.35
150,8,0.31,0.32,0.3,0.33
151,9,0.26,0.47,0.3,0.26
151,3,0.23,0.18,0.23,0.26
151,4,0.22,0.18,0.18,0.26
151,0,0.16,0.18,0.16,0.26
151,1,0.15,0.18,0.14,0.25
151,6,0.15,0.13,0.14,0.25
151,7,0.15,0.13,0.1,0.25
151,5,0.12,0.03,0.06,0.25
151,2,0.1,0.03,0.05,0.09
151,8,0.1,0.02,0.04,0.07
153,4,0.34,0.41,0.44,0.55
153,0,0.34,0.41,0.39,0.49
